#Command: python3 Fitness_Esimation.py out/H37Rv_TTN.csv demodata/H37Rv/H37Rv_hmm_np.csv out/H37Rv.pickle demodata/H37Rv/H37Rv.prot_table
#Gumbel Calls: Calls from the Gumbel Analysis.
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are classified as ES and those found to be essential through Bernoulli  are classified as ESB
#Gene+TTN Summary: 318ES 54ESB 717GD 1006GA 1886NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gumbel Call,HMM+NP States,Gene+TTN States
Rv1598c,-,hypothetical protein Rv1598c ,9,9,True,0.3122209634657672,0.2881469448631324,0.4862157065018021,0.0072781187837188815,0.1739947430360349,0.1920350167966624,78.79606236721378,120.08888888888889,NE,NE,GA
Rv1599,hisD,histidinol dehydrogenase ,17,2,False,,,,,,,,0.058823529411764705,E,ES,ES
Rv1600,hisC1,histidinol-phosphate aminotransferase ,26,1,True,-1.7814414686062223,3.6434838365148395e-38,-1.6967669663234968,1.1516281999972333e-69,0.08467450228272555,0.04286695630685248,,0.4461538461538461,U,ES,GD
Rv1601,hisB,imidazoleglycerol-phosphate dehydratase ,15,2,False,,,,,,,,0.02666666666666667,E,ES,ES
Rv1602,hisH,imidazole glycerol phosphate synthase subunit HisH ,11,2,False,,,,,,,,1.4090909090909092,E,ES,ES
Rv1603,hisA,1-(5-phosphoribosyl)-5-,10,2,False,,,,,,,,1.17,E,ES,ES
Rv1604,impA,PROBABLE INOSITOL-MONOPHOSPHATASE IMPA (IMP) ,13,12,True,-0.09186227661643127,0.7279723115684352,-0.0770277137088473,0.6541845937385871,0.014834562907583976,0.8995357268655715,34.962329161383984,56.28461538461538,NE,NE,NE
Rv1605,hisF,imidazole glycerol phosphate synthase subunit HisF ,7,2,True,-1.7594738111870887,2.0576895001087578e-10,-1.6276956717735007,7.678071784157072e-18,0.13177813941358796,0.48601448725723384,,0.14285714285714285,NE,ES,GD
Rv1606,hisI,phosphoribosyl-AMP cyclohydrolase ,9,3,True,-1.4754998180448566,1.7730398971051676e-09,-1.4803597829084714,7.807225342953083e-19,-0.00485996486361473,0.9789377312538927,,7.044444444444444,NE,ES,GD
Rv1607,chaA,Probable ionic transporter integral membrane protein chaA ,10,10,True,0.17973601751184376,0.5389793466064308,0.21656168709050982,0.22977286765655902,0.036825669578666065,0.8007995051662143,63.727329192990375,81.63,NE,NE,NE
Rv1608c,bcpB,Probable peroxidoxin BcpB ,8,8,True,-0.029752487158044297,0.9339661076203117,0.3545036320171088,0.07154273297566319,0.3842561191751531,0.012828005246510829,42.769681988529584,76.0375,NE,NE,NE
Rv1609,trpE,anthranilate synthase component I ,25,1,False,,,,,,,,0.036000000000000004,E,ES,ES
Rv1610,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,6,4,True,-1.3737122332867389,9.398426530918628e-06,-1.280294224603179,8.660415935718653e-10,0.09341800868355987,0.6985868758214332,17.78856649926991,15.85,NE,ES,GD
Rv1611,trpC,indole-3-glycerol-phosphate synthase ,12,2,False,,,,,,,,0.15833333333333333,E,ES,ES
Rv1612,trpB,tryptophan synthase subunit beta ,18,1,False,,,,,,,,0.05555555555555555,E,ES,ES
Rv1613,trpA,tryptophan synthase subunit alpha ,19,2,False,,,,,,,,0.5263157894736842,E,ES,ES
Rv1614,lgt,prolipoprotein diacylglyceryl transferase ,27,4,True,-1.6195434065893228,7.578067280335612e-33,-1.685716455212358,1.929137613658812e-71,-0.06617304862303519,0.10890537714415692,15.266760759117313,15.14074074074074,U,ESD,GD
Rv1615,-,Probable hypothetical membrane protein ,9,8,True,0.08866518824223675,0.7865493479754523,0.15635033928016337,0.4264015375486462,0.06768515103792662,0.6672190016780506,58.36112577183015,72.51111111111112,NE,NE,NE
Rv1616,-,hypothetical protein Rv1616 ,12,11,True,0.1756587262032467,0.5067957987908508,0.335124120661177,0.03579084144833333,0.15946539445793032,0.09582611073435161,64.1056056501833,101.79166666666667,NE,NE,GA
Rv1617,pykA,pyruvate kinase ,14,10,True,-1.2500170928670045,1.6943745823748252e-10,-1.2393755938616955,1.4626406666269434e-20,0.010641499005308974,0.9248750957910087,22.138729333176236,5.1,NE,GD,GD
Rv1618,tesB1,Probable acyl-CoA thioesterase II tesB1 ,19,19,True,0.5052512828684079,0.006437487621094209,0.45964985911392553,0.00017131729357710443,-0.045601423754482395,0.5027060692361054,105.51374625343888,157.91578947368419,NE,NE,GA
Rv1619,-,hypothetical protein Rv1619 ,23,20,True,-0.4602535856603267,0.00631343587942344,-0.26658378154801177,0.01997307408648052,0.19366980411231494,4.487934826628788e-05,17.58593799563725,39.547826086956526,NE,NE,GD
Rv1620c,cydC,PROBABLE 'COMPONENT LINKED WITH THE ASSEMBLY OF CYTOCHROME' TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER CYDC ,19,16,True,-0.4928655278181345,0.008104249322209739,-0.45392195694204074,0.00020842625949445663,0.038943570876093736,0.5785101005013018,30.85272546096739,47.142105263157895,NE,NE,GD
Rv1621c,cydD,PROBABLE 'COMPONENT LINKED WITH THE ASSEMBLY OF CYTOCHROME' TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER CYDD ,20,19,True,0.14960256329824811,0.464550583442462,0.20275269551573147,0.10601512496894423,0.053150132217483353,0.3891092884236701,90.07885070282644,107.49999999999997,NE,NE,NE
Rv1622c,cydB,Probable integral membrane cytochrome D ubiquinol oxidase (subunit II) cydB (Cytochrome BD-I oxidase subunit II) ,22,21,True,-0.010445378789253208,0.9614381618414649,-0.019546617202901666,0.8904023961767488,-0.009101238413648459,0.8953006781745858,58.073359791241636,68.07272727272726,NE,NE,NE
Rv1623c,cydA,Probable integral membrane cytochrome D ubiquinol oxidase (subunit I) cydA (Cytochrome BD-I oxidase subunit I) ,23,22,True,0.3978762231882626,0.02036939804080005,0.49101345801764745,7.149799713928171e-06,0.09313723482938485,0.05013150972519652,133.55317292053292,190.20434782608694,NE,NE,GA
Rv1624c,-,Probable conserved membrane protein ,5,5,True,0.3797651243562591,0.33879553896783865,0.5059086297483695,0.041256377174581645,0.1261435053921104,0.6638924120895551,88.71856464259227,118.44000000000001,NE,NE,GA
Rv1625c,cya,MEMBRANE-ANCHORED ADENYLYL CYCLASE CYA (ATP PYROPHOSPHATE-LYASE) (ADENYLATE CYCLASE) ,31,31,True,0.5134871833370415,0.00023876616298861984,0.4490800121239872,1.6751119788425478e-06,-0.06440717121305428,0.06714443328407957,178.14227055686575,194.1774193548387,U,NE,GA
Rv1626,-,Probable two-component system transcriptional regulator ,5,5,True,0.3136557925384346,0.43940976785708036,-0.006430870866543415,0.9827381510639405,-0.32008666340497804,0.2132838761585341,96.4500489872933,72.0,NE,NE,NE
Rv1627c,-,lipid-transfer protein ,20,18,True,-0.21632496460206754,0.27277574874825766,-0.04720547307920457,0.7364772087074885,0.16911949152286299,0.0018665807243097093,34.68688884767796,56.53000000000001,NE,NE,NE
Rv1628c,-,hypothetical protein Rv1628c ,7,7,True,0.2632869328657914,0.44279721604060185,0.2353678958054843,0.27861569928315566,-0.0279190370603071,0.8993524079285343,172.51720838267778,182.29999999999998,NE,NE,NE
Rv1629,polA,DNA polymerase I ,42,19,False,,,,,,,,10.880952380952381,E,ESD,ES
Rv1630,rpsA,30S ribosomal protein S1 ,18,4,True,-1.7799022606869117,1.6168749392884572e-26,-1.9693165657566232,4.573231189086855e-65,-0.18941430506971146,0.0019554799679353837,,0.09444444444444446,NE,ES,GD
Rv1631,coaE,dephospho-CoA kinase/unknown domain fusion protein ,12,3,False,,,,,,,,2.3249999999999997,E,GD,ES
Rv1632c,-,hypothetical protein Rv1632c ,11,11,True,0.534376786559403,0.032347924469550766,0.27672908032550286,0.10159570090661522,-0.25764770623390015,0.014683897350482443,147.9052196372917,151.10909090909092,NE,NE,NE
Rv1633,uvrB,excinuclease ABC subunit B ,38,37,True,0.36932374729971085,0.004656973082534366,0.13791997019636398,0.13108883149871456,-0.23140377710334686,2.2031759133116997e-14,161.25708505693657,146.7684210526316,NE,NE,NE
Rv1634,-,Possible drug efflux membrane protein ,32,32,True,0.6048631924338005,6.44534112719627e-06,0.4517801841842305,9.159092054306126e-07,-0.15308300824957,4.007199621705284e-06,177.2659905572458,225.053125,U,GA,GA
Rv1635c,-,Probable conserved transmembrane protein ,33,33,True,0.5004805087586292,0.00021874455693532681,0.36450989470499856,8.057339485047255e-05,-0.1359706140536306,1.885869300605192e-05,179.73133920346638,181.46060606060607,U,NE,GA
Rv1636,TB15.3,IRON-REGULATED CONSERVED HYPOTHETICAL PROTEIN TB15.3 ,10,1,False,,,,,,,,8.11,E,ES,ES
Rv1637c,-,hypothetical protein Rv1637c ,14,14,True,0.22307055525623504,0.34791622951532075,0.15979963685063198,0.30030105631727366,-0.06327091840560306,0.4944479008053179,138.0312601926221,170.50714285714284,NE,NE,NE
Rv1638,uvrA,excinuclease ABC subunit A ,39,39,True,0.06866026562015458,0.6471685305526336,-0.0413611676559523,0.677760495724648,-0.11002143327610688,3.16795045699031e-05,79.31335906201154,76.30000000000003,U,NE,NE
Rv1638A,-,hypothetical protein Rv1638A ,5,4,True,-0.44850940583559135,0.25340602011073765,0.01894760319958212,0.9488372235601737,0.46745700903517345,0.0747555241433187,18.086668622176635,30.659999999999997,NE,NE,NE
Rv1639c,-,hypothetical protein Rv1639c ,19,18,True,-0.08326483053590239,0.7021572350019667,0.010850725907016403,0.9433925055811511,0.09411555644291879,0.1127625339243708,60.76344966847333,82.23157894736842,NE,NE,NE
Rv1640c,lysS,lysyl-tRNA synthetase ,66,64,True,0.16685326351219165,0.11405099332975596,0.16960327007340986,0.01179983632321568,0.00275000656121821,0.9055044758473157,76.20466475162078,101.35151515151514,NE,NE,GA
Rv1641,infC,translation initiation factor IF-3 ,12,3,False,,,,,,,,14.508333333333335,E,ES,ES
Rv1642,rpmI,50S ribosomal protein L35 ,1,0,True,-1.8346651365285211,0.026165197826585412,-0.46510469747913363,0.42889392640532414,1.3695604390493874,,6.051552276636532,0.0,S,Uncertain,NE
Rv1643,rplT,50S ribosomal protein L20 ,8,1,False,,,,,,,,0.1125,E,ES,ES
Rv1644,tsnR,Possible 23S rRNA methyltransferase tsnR ,11,11,True,0.6146096672428553,0.012353973973245625,0.4650799033301823,0.004422916939941068,-0.14952976391267297,0.16294224278552616,214.4110441492254,245.6909090909091,NE,GA,GA
Rv1645c,-,hypothetical protein Rv1645c ,24,24,True,0.6330445667841447,5.5848384530845524e-05,0.5706712747557869,6.593661487631857e-08,-0.06237329202835773,0.1928637312814241,221.07933026743345,245.99166666666667,U,GA,GA
Rv1646,PE17,PE FAMILY PROTEIN ,20,19,True,0.3891801966333236,0.03589551895866832,0.5331518648818437,5.354561929167324e-06,0.14397166824852015,0.008005571896074745,102.93884301795012,158.06,NE,NE,GA
Rv1647,-,hypothetical protein Rv1647 ,12,12,True,0.444735075836446,0.06759787179783895,0.3745022604671206,0.018123802449185766,-0.07023281536932541,0.5218116557865272,115.54568804805537,150.91666666666666,NE,NE,GA
Rv1648,-,Probable transmembrane protein ,14,14,True,0.5514985788918841,0.01125520806594281,0.5470023451585176,0.00011945696786328248,-0.004496233733366495,0.9704974552116398,121.05240934055972,182.69285714285712,NE,NE,GA
Rv1649,pheS,phenylalanyl-tRNA synthetase subunit alpha ,13,0,False,,,,,,,,0.0,E,ES,ESB
Rv1650,pheT,phenylalanyl-tRNA synthetase subunit beta ,37,3,False,,,,,,,,0.051351351351351354,E,ES,ES
Rv1651c,PE_PGRS30,PE-PGRS FAMILY PROTEIN ,55,52,True,0.08662242972222757,0.48199242992243413,0.29852481789593216,2.840135153277618e-05,0.2119023881737046,0.0,67.01513875574489,111.49818181818178,NE,NE,GA
Rv1652,argC,N-acetyl-gamma-glutamyl-phosphate reductase ,15,1,False,,,,,,,,0.006666666666666667,E,ES,ES
Rv1653,argJ,bifunctional ornithine acetyltransferase/N-acetylglutamate synthase protein ,5,3,True,-1.1831578352991914,0.0007680398816650414,-1.2908782835055876,2.0870882973328214e-08,-0.10772044820639626,0.7135129380534094,,12.6,U,ES,GD
Rv1654,argB,acetylglutamate kinase ,4,0,False,,,,,,,,0.0,E,ES,ESB
Rv1655,argD,acetylornithine aminotransferase ,10,0,False,,,,,,,,0.0,E,ES,ESB
Rv1656,argF,ornithine carbamoyltransferase ,5,0,False,,,,,,,,0.0,E,ES,ESB
Rv1657,argR,arginine repressor ,4,4,True,-0.3037772251262378,0.5073413423807895,-0.22842893609634732,0.43808851238113033,0.07534828902989046,0.8430005269555936,66.84154639625976,72.67500000000001,S,NE,NE
Rv1658,argG,argininosuccinate synthase ,18,2,False,,,,,,,,0.06666666666666667,E,ES,ES
Rv1659,argH,argininosuccinate lyase ,8,0,False,,,,,,,,0.0,E,ES,ESB
Rv1660,pks10,Possible chalcone synthase pks10 ,11,11,True,0.3719176733558772,0.153627781525575,0.443393820407311,0.006795620138648978,0.07147614705143379,0.5561440859339427,50.04750564724891,91.17272727272729,NE,NE,GA
Rv1661,pks7,Probable polyketide synthase pks7 ,82,57,True,-0.8780203965739147,2.6902845432995583e-29,-0.6824198903418834,8.231058297943388e-36,0.1956005062320313,0.0,15.717905937693088,19.94878048780488,NE,NE,GD
Rv1662,pks8,Probable polyketide synthase pks8 ,67,49,True,-0.8577461484291578,6.692419593504316e-23,-0.8356831800154785,9.969828111245129e-44,0.022062968413679274,0.1923128506184353,12.416392603374094,15.025373134328358,NE,NE,GD
Rv1663,pks17,Probable polyketide synthase pks17 ,19,17,True,-0.4553576025693075,0.01508487310156753,-0.5991112103367734,5.610706225341123e-07,-0.14375360776746587,0.012551120682112973,53.195975438793816,52.952631578947376,NE,NE,GD
Rv1664,pks9,Probable polyketide synthase pks9 ,47,44,True,-0.4112473876915201,0.00030116121749905835,-0.3841687927602869,4.111653617932132e-07,0.027078594931233158,0.27697986716140033,21.507155471809117,27.11063829787233,NE,NE,GD
Rv1665,pks11,Possible chalcone synthase pks11 ,12,12,True,0.32829801560855826,0.1911390155213129,0.3275683274145625,0.04082944218087144,-0.00072968819399577,0.9953594130380636,66.1342760876941,102.94166666666666,NE,NE,GA
Rv1666c,cyp139,Probable cytochrome P450 139 CYP139 ,21,20,True,0.15165791229288625,0.4441867542855229,0.027767628042907715,0.8452239164141664,-0.12389028424997853,0.016706924346997207,112.39917274615706,112.17142857142856,NE,NE,NE
Rv1667c,-,PROBABLE SECOND PART OF MACROLIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER ,10,10,True,0.3746323735761736,0.17248574450120932,0.4446722498343411,0.009884758149433579,0.07003987625816749,0.6062858227000907,113.80365137113442,137.20999999999998,NE,NE,GA
Rv1668c,-,PROBABLE FIRST PART OF MACROLIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER ,15,14,True,-0.0755587340111123,0.7609158051779701,0.15485787173036247,0.2982722423261638,0.23041660574147477,0.002170825823383675,44.197365348570656,75.06,NE,NE,NE
Rv1669,-,hypothetical protein Rv1669 ,9,9,True,-0.06528315488732032,0.8456289234795226,-0.14882320913962774,0.4506111992747274,-0.08354005425230741,0.5784714436565886,58.47809610007467,48.9888888888889,NE,NE,NE
Rv1670,-,hypothetical protein Rv1670 ,11,11,True,0.20488274996282854,0.45628891474905614,0.15019337665776333,0.39529489297884846,-0.05468937330506521,0.6700650104265878,62.12668940006759,86.49999999999999,NE,NE,NE
Rv1671,-,PROBABLE MEMBRANE PROTEIN ,16,14,True,-0.40395430017366174,0.05371596561393132,-0.5632964133149906,2.049735003839549e-05,-0.15934211314132884,0.02206438994982585,43.55762671836919,50.631249999999994,NE,NE,GD
Rv1672c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN ,22,21,True,0.0056791005232832035,0.97929806023779,-0.15704069381896124,0.1936972985583712,-0.16271979434224446,0.000908399270007966,60.66101790863593,65.70909090909092,NE,NE,NE
Rv1673c,-,hypothetical protein Rv1673c ,16,16,True,0.045993941732362445,0.8543949152470038,0.08193325657087035,0.5909712794296618,0.0359393148385079,0.6838933105172695,50.52904490593731,64.0875,NE,NE,NE
Rv1674c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,10,9,True,-0.16965827989155388,0.5628756549569561,-0.5745339471119603,0.0007127434684214047,-0.40487566722040635,0.0010794041547568538,79.74568691494677,81.66,NE,NE,GD
Rv1675c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,11,11,True,0.1757013423430888,0.5262450995588834,0.16504419774643572,0.34757605216519344,-0.010657144596653068,0.940726622576215,71.07833698890778,96.42727272727271,NE,NE,NE
Rv1676,-,hypothetical protein Rv1676 ,10,9,True,-0.425397282821104,0.11643722865974075,-0.3735141949594203,0.03263654195401635,0.05188308786168372,0.7170027666318554,23.519310150309806,25.73,NE,NE,GD
Rv1677,dsbF,PROBABLE CONSERVED LIPOPROTEIN DSBF ,12,11,True,-0.5397164848712641,0.023368685439871455,-0.3242294941142715,0.042616986344056064,0.21548699075699262,0.02383641535173088,15.18047010484163,20.133333333333333,NE,NE,GD
Rv1678,-,PROBABLE INTEGRAL MEMBRANE PROTEIN ,10,10,True,-0.016904113950496416,0.9577464376589689,-0.12428497029433065,0.5105106886018275,-0.10738085634383424,0.39481240596328304,41.34873820825992,64.33,NE,NE,NE
Rv1679,fadE16,POSSIBLE ACYL-CoA DEHYDROGENASE FADE16 ,11,9,True,-0.340191521772433,0.19500970382637395,-0.3825994742890366,0.02079868629705745,-0.04240795251660362,0.7443426272091794,21.249033128188035,30.409090909090903,NE,NE,GD
Rv1680,-,hypothetical protein Rv1680 ,16,14,True,-0.40031902122037855,0.05623301147253054,-0.4641081972271148,0.0005382984559960039,-0.06378917600673628,0.4183227333375707,29.512040894483874,30.6125,NE,NE,GD
Rv1681,moeX,POSSIBLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEX ,16,15,True,0.10310352856184837,0.658728792275343,0.02130874922612498,0.897968633079615,-0.08179477933572339,0.2714976325131564,74.466361891118,104.61875,NE,NE,NE
Rv1682,-,Probable coiled-coil structural protein ,16,16,True,0.13991452568513724,0.5458588118216247,0.18035503802477523,0.20417092837289247,0.040440512339637996,0.6373241419390546,54.37812676483678,85.93124999999999,NE,NE,NE
Rv1683,-,acyl-CoA synthetase ,41,31,True,-0.9360875297594686,7.163551318537457e-17,-0.8745467499386738,1.303583305299521e-29,0.061540779820794866,0.016706924346997207,12.189558276551544,13.707317073170731,NE,NE,GD
Rv1684,-,hypothetical protein Rv1684 ,4,2,True,-1.6863436197733996,8.931255749241303e-06,-1.5809112508239596,6.681377797475637e-10,0.10543236894944008,0.7778341707880351,,0.275,S,GD,GD
Rv1685c,-,hypothetical protein Rv1685c ,7,6,True,-0.7212594035479631,0.020350451165032157,-0.752895074428341,0.0001879914271037377,-0.031635670880377886,0.8844084138388372,9.468429937629816,11.185714285714287,NE,NE,GD
Rv1686c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER ,14,12,True,-0.5193455068148117,0.017778795102297042,-0.4172577744745064,0.003957974064585236,0.10208773234030533,0.22590593827277217,16.725161706765483,30.314285714285713,NE,NE,GD
Rv1687c,-,PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER ,12,10,True,-0.29279105944796824,0.24778232399645372,-0.3706108900820015,0.01946708419379351,-0.07781983063403325,0.4684970453952939,51.20234649523359,52.61666666666667,NE,NE,GD
Rv1688,mpg,3-methyladenine DNA glycosylase ,9,8,True,0.03237275770872392,0.9243881572447487,-0.15219803727390444,0.4392730704037989,-0.18457079498262835,0.16539712527381306,62.9253869213766,73.71111111111111,NE,NE,NE
Rv1689,tyrS,tyrosyl-tRNA synthetase ,20,1,False,,,,,,,,0.045,E,ES,ES
Rv1690,lprJ,PROBABLE LIPOPROTEIN LPRJ ,8,8,True,-0.32107583316775345,0.302989225782768,-0.323831172291603,0.10229091131838025,-0.002755339123849565,0.9879046532017364,30.73585812200893,31.125,NE,NE,NE
Rv1691,-,hypothetical protein Rv1691 ,11,10,True,-0.5292395207755011,0.03422204653517673,-0.5521896620638503,0.000636372374617724,-0.02295014128834927,0.863069927147327,25.821557186504155,25.10909090909091,NE,NE,GD
Rv1692,-,PROBABLE PHOSPHATASE ,12,12,True,0.03384714799280096,0.9079292511188412,0.22700122875795103,0.16360764897050112,0.19315408076515006,0.04261842338763366,43.659471209180026,87.175,NE,NE,NE
Rv1693,-,hypothetical protein Rv1693 ,1,1,True,0.4531365934017353,0.6273972385770876,0.218148364583962,0.7288503740789151,-0.2349882288177733,,47.162789773970594,96.5,S,Uncertain,NE
Rv1694,tlyA,CYTOTOXIN|HAEMOLYSIN HOMOLOGUE TLYA ,11,8,True,-0.6906573304179231,0.004375659256112746,-0.509889649167345,0.0016901766399779604,0.18076768125057807,0.0845096882057636,22.634845226862268,26.381818181818186,NE,NE,GD
Rv1695,ppnK,inorganic polyphosphate/ATP-NAD kinase ,8,1,False,,,,,,,,2.025,E,ES,ES
Rv1696,recN,PROBABLE DNA REPAIR PROTEIN RECN (RECOMBINATION PROTEIN N) ,22,20,True,-0.40135932629285,0.02229925665282101,-0.394407297205987,0.0005621206435308835,0.0069520290868629875,0.9225005219920471,22.488371338853103,33.99545454545455,NE,NE,GD
Rv1697,-,hypothetical protein Rv1697 ,18,4,False,,,,,,,,3.177777777777778,E,ES,ES
