ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States
Rv2166c,-,hypothetical protein Rv2166c ,8,4,True,-0.8469493874249612,0.005968007414948075,-0.9074646472051217,9.84277740386403e-07,-0.06051525978016048,0.7388335645500331,43.81805862968936,63.512499999999996,GD,NE
Rv2167c,-,PROBABLE TRANSPOSASE ,24,24,True,0.34540333863395845,0.06677337416788877,0.13602420960223024,0.26620506098566654,-0.2093791290317282,7.449817714946164e-06,163.61749334843077,181.4041666666667,NE,NE
Rv2168c,-,PROBABLE TRANSPOSASE ,5,5,True,0.4209328385099113,0.3559851823145337,0.3364447745782714,0.20790853754074642,-0.08448806393163993,0.7732927401322287,109.94523128647154,172.45999999999998,NE,NE
Rv2169c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,6,6,True,-0.5971868196433886,0.12196984571383311,-0.6937731945426557,0.0018448017191002434,-0.09658637489926714,0.688843622947868,60.968050419176784,23.566666666666674,GD,NE
Rv2170,-,hypothetical protein Rv2170 ,15,15,True,0.13638682254623183,0.624712377890316,0.3855810083757155,0.006710778585080697,0.2491941858294837,0.0011480509379855285,95.76261263625155,87.69333333333334,GA,NE
Rv2171,lppM,Probable conserved lipoprotein lppM ,8,8,True,0.2883354634155999,0.43218739717315463,0.4000668646815589,0.04651252408943989,0.11173140126595899,0.5017613314628427,165.381589341915,176.7125,GA,NE
Rv2172c,-,hypothetical protein Rv2172c ,18,2,False,,,,,,,,11.705555555555556,ES/ESD,ES
Rv2173,idsA2,PROBABLE GERANYLGERANYL PYROPHOSPHATE SYNTHETASE IDSA2 (GGPPSASE) (GGPP SYNTHETASE) (GERANYLGERANYL DIPHOSPHATE SYNTHASE) ,19,16,True,-0.40500669171271664,0.05388169857269714,-0.37550134209133335,0.0028194700342974435,0.029505349621383292,0.6892515379139611,25.895098306243014,30.78421052631579,GD,NE
Rv2174,-,Possible conserved integral membrane protein ,26,3,False,,,,,,,,3.6499999999999995,ES/ESD,ES
Rv2175c,-,conserved hypothetical regulatory protein ,7,7,True,0.47045602249429164,0.2007658854696759,0.351104295285512,0.11149730566841366,-0.11935172720877962,0.5381108403919995,156.01404403021388,194.4857142857143,NE,NE
Rv2176,pknL,PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE L PKNL (PROTEIN KINASE L) (STPK L) ,24,22,True,-0.02565135042991566,0.91611842004271,0.19860819038811323,0.09395158657229226,0.22425954081802887,2.057665088836865e-06,58.99695278937932,94.11666666666667,NE,NE
Rv2177c,-,POSSIBLE TRANSPOSASE ,6,6,True,0.5822412434425537,0.1324492424236277,0.3802961347863099,0.11002279358835461,-0.20194510865624377,0.3497240594605024,166.39251343149536,161.9,NE,NE
Rv2178c,aroG,"Probable 3-deoxy-D-arabino-heptulosonate 7-phosphate synthase AroG (DAHP synthetase, phenylalanine-repressible) ",17,2,False,,,,,,,,3.2529411764705887,ES/ESD,ES
Rv2179c,-,hypothetical protein Rv2179c ,7,7,True,0.2123555190835152,0.6025673733255987,-0.020636715526394588,0.9367137438301752,-0.23299223460990978,0.18857110800546292,79.47656134871049,90.21428571428574,NE,NE
Rv2180c,-,Probable conserved integral membrane protein ,12,12,True,0.368304622043765,0.18867335334369462,0.3072463038535007,0.06268588844809987,-0.061058318190264305,0.5895844509661043,94.30397055120788,118.76666666666665,NE,NE
Rv2181,-,Probable conserved integral membrane protein ,20,19,True,0.28372320162441994,0.19138552776266804,0.30756062192993,0.013446733405963498,0.02383742030551006,0.7388335645500331,167.62108918565605,230.53500000000003,GA,GA
Rv2182c,-,1-acylglycerol-3-phosphate O-acyltransferase ,22,5,False,,,,,,,,2.2181818181818183,ES/ESD,ES
Rv2183c,-,hypothetical protein Rv2183c ,6,6,True,-0.15039334315792874,0.7444905624817728,0.03160885853103223,0.9075850230240788,0.18200220168896097,0.40575286761981566,43.186142056022135,46.199999999999996,NE,NE
Rv2184c,-,hypothetical protein Rv2184c ,18,18,True,0.19128745850580578,0.43377134746263935,0.2715372688986209,0.04216612064158133,0.08024981039281512,0.22178416941974496,62.55414111805437,92.35,GA,NE
Rv2185c,TB16.3,hypothetical protein Rv2185c ,13,13,True,0.013925697457918147,0.9675812883452956,-0.15423075721173546,0.3616590982170327,-0.1681564546696536,0.05733677485344693,64.9808119774607,84.1923076923077,NE,NE
Rv2186c,-,hypothetical protein Rv2186c ,10,5,True,0.10013886640576679,0.8821254471611791,0.21779493331067748,0.551787702756163,0.11765606690491069,0.8202608949958476,53.737628931171685,78.03333333333333,NE,ES
Rv2187,fadD15,Probable long-chain-fatty-acid-CoA ligase fadD15 (FATTY-ACID-CoA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE) ,35,34,True,0.3959330793870177,0.007430696839149733,0.34401875912576063,0.00014678361415113115,-0.051914320261257085,0.10514432971690435,135.3385233288442,162.23714285714283,GA,NE
Rv2188c,-,hypothetical protein Rv2188c ,19,0,False,,,,,,,,0.0,ES/ESD,ES
Rv2189c,-,hypothetical protein Rv2189c ,12,11,True,-0.3322657420072555,0.24462721369177545,-0.15150486303008237,0.39024092371546004,0.18076087897717313,0.06056485478579431,39.87036177630835,54.49999999999999,NE,NE
Rv2190c,-,hypothetical protein Rv2190c ,20,19,True,0.2589972774502916,0.24114565005787142,0.1929814526802463,0.14151463317480395,-0.0660158247700453,0.2682943477894697,155.06060201516848,172.24,NE,NE
Rv2191,-,hypothetical protein Rv2191 ,26,25,True,0.20699881858972558,0.2947442002412452,0.3235291110010227,0.002578083384931268,0.11653029241129714,0.004994041451621931,113.42358850008152,147.1076923076923,GA,NE
Rv2192c,trpD,anthranilate phosphoribosyltransferase ,7,0,False,,,,,,,,0.0,ES/ESD,ES
Rv2193,ctaE,PROBABLE CYTOCHROME C OXIDASE (SUBUNIT III) CTAE ,17,6,True,-1.182195749783459,0.22862723913121732,-1.5937311866060446,0.0036868922133492395,-0.41153543682258564,,-1.1051809532279648,2.1,GD,GD
Rv2194,qcrC,Probable Ubiquinol-cytochrome C reductase QcrC(cytochrome C subunit) ,12,5,False,,,,,,,,0.5,Uncertain,GD
Rv2195,qcrA,Probable Rieske iron-sulfur protein QcrA ,22,5,False,,,,,,,,1.8590909090909093,ES/ESD,GD
Rv2196,qcrB,Probable Ubiquinol-cytochrome C reductase QcrB (cytochrome B subunit) ,31,16,True,-0.2404638494630707,0.6618304277147615,-0.4046547045426654,0.16992978392455857,-0.1641908550795947,0.6530054635343291,50.26631953934658,38.025,NE,GD
Rv2197c,-,Probable conserved transmembrane protein ,13,13,True,0.38041458996361566,0.15155345503356035,0.35608909144432577,0.021982900138064768,-0.02432549851928989,0.8291505164811628,123.63276528386474,176.9923076923077,GA,NE
Rv2198c,mmpS3,PROBABLE CONSERVED MEMBRANE PROTEIN MMPS3 ,14,14,True,0.1323767270061008,0.6488126263049051,-0.3631051018734222,0.014923139147424816,-0.49548182887952297,3.5789683870059785e-07,140.5386887143337,72.90714285714286,GD,NE
Rv2199c,-,Possible conserved integral membrane protein ,8,5,True,0.8465444030770345,0.22192605812491076,0.4697715045217209,0.26997106707530977,-0.3767728985553136,0.6531510007065731,137.86935978385907,353.45,NE,NE
Rv2200c,ctaC,PROBABLE TRANSMEMBRANE CYTOCHROME C OXIDASE (SUBUNIT II) CTAC ,21,11,True,0.48317205674399677,0.4161994157745339,0.43031310350943713,0.21022250555623126,-0.052858953234559636,0.9238849606998967,98.82415446517997,155.5,NE,GD
Rv2201,asnB,Probable asparagine synthetase AsnB ,30,7,False,,,,,,,,13.09,ES/ESD,ES
Rv2202c,cbhK,Probable carbohydrate kinase CbhK ,20,14,True,-1.278020282231308,4.37553625524236e-05,-1.252365634187619,9.437429816304929e-11,0.025654648043689,0.9069817041098118,39.56194108524702,6.9142857142857155,GD,GD
Rv2203,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,15,15,True,0.5271548706718123,0.023112500497019885,0.4407668323147277,0.0017695970638903083,-0.08638803835708464,0.28255879101515363,156.5347651610582,216.34,GA,NE
Rv2204c,-,hypothetical protein Rv2204c ,4,1,True,-1.878403781906363,3.925341394333319e-06,-2.2496778053041004,3.631722815612236e-19,-0.3712740233977374,0.2711866269063781,180.65646142905825,0.025,GD,NE
Rv2205c,-,hypothetical protein Rv2205c ,13,13,True,0.2089706199721854,0.47215926527283886,0.33689919808831426,0.030921775106579705,0.12792857811612884,0.15694033149421927,72.35248433626425,109.94615384615385,GA,NE
Rv2206,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,10,10,True,-0.26319387466825445,0.41998161055447225,-0.21489478435128426,0.2556652792863439,0.04829909031697019,0.7388335645500331,40.0715856947462,38.89,NE,NE
Rv2207,cobT,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase ,8,8,True,-0.46921807464745935,0.16946432001727918,-0.12798156180803485,0.5685136087294651,0.34123651283942447,0.026172642429775638,17.60798481349387,17.3875,NE,NE
Rv2208,cobS,cobalamin synthase ,10,9,True,-0.3740332714427503,0.22852900154184363,0.04665887490954108,0.8287111583786789,0.42069214635229135,0.0008740580491669955,45.9426591557184,53.220000000000006,NE,NE
Rv2209,-,Probable conserved integral membrane protein ,23,23,True,0.40323551146680137,0.033233293961099024,0.44118272586323704,7.282413790866626e-05,0.03794721439643567,0.5013935612414391,152.00119688465657,178.7695652173913,GA,GA
Rv2210c,ilvE,branched-chain amino acid aminotransferase ,23,4,False,,,,,,,,1.1,ES/ESD,ES
Rv2211c,gcvT,glycine cleavage system aminomethyltransferase T ,18,5,True,0.33530466692288297,0.7643371251479468,0.18477755440599722,0.7830452783531086,-0.15052711251688575,,187.6702092344366,85.1,NE,ES
Rv2212,-,hypothetical protein Rv2212 ,11,11,True,0.3308135671589381,0.2708856876429637,0.20048797145908767,0.2668173957393767,-0.13032559569985044,0.23616019825594703,157.65141295968922,147.3181818181818,NE,NE
Rv2213,pepB,leucyl aminopeptidase ,16,15,True,0.042579545247687256,0.8847029460282547,0.2419118033003716,0.09570543511010463,0.19933225805268434,0.004659860601375918,51.80115679627732,97.2125,NE,NE
Rv2214c,ephD,short chain dehydrogenase ,32,31,True,0.2187909720155102,0.20465230347851637,0.22485006123423415,0.023432136837275665,0.006059089218723945,0.8995736209322397,98.35332159060579,110.925,GA,NE
Rv2215,dlaT,dihydrolipoamide acetyltransferase ,15,11,True,-0.8838322247321455,3.44604787815945e-05,-1.0385845592873348,1.7893368048488296e-15,-0.15475233455518933,0.040847496465700274,26.433396804061083,9.453333333333335,GD,NE
Rv2216,-,hypothetical protein Rv2216 ,13,12,True,-0.2956589035231305,0.28905060553262374,-0.15243560521883526,0.36692740007759717,0.14322329830429525,0.10953277106785167,65.16182055528853,96.8846153846154,NE,NE
Rv2217,lipB,lipoyltransferase ,11,4,True,0.04309948532687917,0.9551286322302681,0.2833534534140398,0.42618792941718325,0.2402539680871606,0.6320886909198082,21.884243641940085,49.56666666666666,NE,ES
Rv2218,lipA,lipoyl synthase ,16,3,False,,,,,,,,7.6,ES/ESD,ES
Rv2219,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,10,6,False,,,,,,,,32.92999999999999,ES/ESD,GD
Rv2219A,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,3,3,True,0.2278530795108245,0.725941578423663,0.32437042918724196,0.3548874863032084,0.09651734967641745,0.8539198359587098,53.34130491585478,80.06666666666668,NE,NE
Rv2220,glnA1,GLUTAMINE SYNTHETASE GLNA1 (GLUTAMINE SYNTHASE) (GS-I) ,30,4,False,,,,,,,,21.833333333333332,ES/ESD,ES
Rv2221c,glnE,GLUTAMATE-AMMONIA-LIGASE ADENYLYLTRANSFERASE GLNE (Glutamine-synthetase adenylyltransferase) ,39,34,True,-0.9489796457560354,1.8936785793319352e-14,-1.057377891755218,1.037880480402591e-40,-0.10839824599918246,5.473593651935405e-05,18.722909416101537,11.166666666666666,GD,GD
Rv2222c,glnA2,PROBABLE GLUTAMINE SYNTHETASE GLNA2 (GLUTAMINE SYNTHASE) (GS-II) ,20,20,True,-0.05288516335428668,0.8340099518018737,-0.16012788864018127,0.22949394027550413,-0.10724272528589458,0.05472414160384928,55.26036150962513,53.55000000000001,NE,NE
Rv2223c,-,Probable exported protease ,29,29,True,0.38361042192342676,0.02120671380783448,0.45918752685907843,2.6247086401846727e-06,0.07557710493565167,0.04600586353501595,107.41608794233102,154.5310344827586,GA,NE
Rv2224c,-,Probable exported protease ,30,29,True,0.58495575464432,0.00011915863642347818,0.45254167926132555,2.5014378382283145e-06,-0.1324140753829945,0.00020251587307406198,261.9415250562913,272.0233333333333,GA,GA
Rv2225,panB,3-methyl-2-oxobutanoate hydroxymethyltransferase ,15,2,False,,,,,,,,0.020000000000000004,ES/ESD,ES
Rv2226,-,hypothetical protein Rv2226 ,25,25,True,-0.11807570814580677,0.5827092859803626,-0.019569632806802906,0.8858992877522477,0.09850607533900387,0.02414138426414635,46.10555443507363,55.368,NE,NE
Rv2227,-,hypothetical protein Rv2227 ,19,18,True,-0.34483502451744996,0.11024483030128861,-0.1992763079370291,0.1384123474960757,0.14555871658042085,0.01263734455115955,32.199988121904155,53.80526315789474,NE,NE
Rv2228c,-,hypothetical protein Rv2228c ,20,13,True,-0.7694573385272875,0.0010850102615800813,-0.920244015876434,9.73548237800214e-11,-0.15078667734914653,0.09031809296989898,38.126416576379974,35.03846153846154,GD,GD
Rv2229c,-,hypothetical protein Rv2229c ,5,4,True,-0.7710961323665205,0.09899780147821621,-0.6255714513762444,0.02583461125560133,0.14552468099027616,0.6931100181123591,17.316337744615897,44.75000000000001,GD,NE
Rv2230c,-,hypothetical protein Rv2230c ,16,16,True,-0.547785684570849,0.013955583084654697,-0.43059470509473363,0.00157117313447419,0.11719097947611534,0.1025545816787589,22.630425065756945,31.6,GD,NE
Rv2231c,cobC,hypothetical protein Rv2231c ,16,15,True,-0.39213022312357454,0.0927440445690646,-0.42495672450491845,0.0018857870613736365,-0.03282650138134391,0.7126728228954303,29.323577659709095,31.94375,GD,NE
Rv2232,-,hypothetical protein Rv2232 ,11,10,True,-0.6734665385348826,0.011822196729025953,-0.30424492377346934,0.08045614765409216,0.36922161476141324,0.0009657001387928828,11.441474058972775,22.736363636363635,NE,NE
Rv2234,ptpA,PHOSPHOTYROSINE PROTEIN PHOSPHATASE PTPA (PROTEIN-TYROSINE-PHOSPHATASE) (PTPase) (LMW PHOSPHATASE) ,7,7,True,-0.16120547682416642,0.7008612162696249,-0.08239085432368289,0.7379217842648698,0.07881462250048353,0.7020737257741148,44.36382145198599,64.08571428571429,NE,NE
Rv2235,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,15,11,False,,,,,,,,0.36666666666666664,Uncertain,GD
Rv2236c,cobD,cobalamin biosynthesis protein ,13,9,True,-0.8526592606806822,0.0004549305505609708,-0.46569986784491935,0.0032497738753687984,0.38695939283576286,0.00019074271289313302,20.653691763070814,23.658333333333335,GD,NE
Rv2237,-,hypothetical protein Rv2237 ,17,16,True,0.1493489189289057,0.5634631836172271,0.23265072133083844,0.09889248560242672,0.08330180240193275,0.23375424903418304,78.10614208724114,117.96470588235294,NE,NE
Rv2238c,ahpE,Probable peroxiredoxin AhpE ,6,4,True,-0.7200225125313866,0.054089733746092085,-0.1993926288848704,0.42868264796908206,0.5206298836465162,0.0192929877618562,17.229850981887214,33.9,NE,NE
Rv2239c,-,hypothetical protein Rv2239c ,4,4,True,0.008135697256870763,0.9887471293748695,-0.44517518172360876,0.12797914633829707,-0.4533108789804795,0.18409350557184584,85.19362692175471,48.074999999999996,NE,NE
Rv2240c,-,hypothetical protein Rv2240c ,11,11,True,0.018903607873817018,0.9609180449562159,-0.08844834955318483,0.64842025030065,-0.10735195742700185,0.3449086952670683,94.95409679609018,109.26363636363635,NE,NE
Rv2241,aceE,pyruvate dehydrogenase subunit E1 ,58,58,True,0.06841436057897925,0.6284698964748804,-0.04267470941055412,0.6143250868541679,-0.11108906998953336,5.80967587428296e-10,72.44215855376908,81.14655172413794,NE,NE
Rv2242,-,hypothetical protein Rv2242 ,17,4,False,,,,,,,,2.3470588235294123,ES/ESD,ES
Rv2243,fabD,acyl-carrier-protein S-malonyltransferase ,7,2,False,,,,,,,,21.314285714285717,ES/ESD,ES
Rv2244,acpP,acyl carrier protein ,6,0,False,,,,,,,,0.0,ES/ESD,ES
Rv2245,kasA,3-oxoacyl-(acyl carrier protein) synthase II ,16,2,False,,,,,,,,0.5,ES/ESD,ES
Rv2246,kasB,3-oxoacyl-(acyl carrier protein) synthase II ,19,18,True,-0.17919655632537557,0.45356758341089864,-0.1981677624731292,0.14193860728556648,-0.018971206147753633,0.8030054009988765,35.74145977530861,43.83157894736842,NE,NE
Rv2247,accD6,ACETYL/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD6 ,14,10,True,-1.0159948170991109,0.010098404643775151,-1.2769764937690307,3.5662166622645726e-08,-0.2609816766699198,0.32093352364765304,20.10424205679762,9.98,GD,GD
Rv2248,-,hypothetical protein Rv2248 ,12,12,True,-0.03729734290986046,0.9136746044802557,-0.04857176318932058,0.8024978193354476,-0.011274420279460115,0.9317306013146757,30.637399901691797,50.73333333333334,NE,NE
Rv2249c,glpD1,PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE GLPD1 ,20,18,True,-0.7122060909953344,0.00013343024868954566,-0.6372145967641318,3.782852526743749e-08,0.07499149423120255,0.20019070454336071,31.009787043685378,34.42999999999999,GD,NE
Rv2250c,-,Possible transcriptional regulatory protein ,11,11,True,-0.05785887568705496,0.8674086277916034,-0.0765647027589843,0.6938469097970937,-0.018705827071929346,0.8936340406920156,61.97974394568876,83.5,NE,NE
Rv2250A,-,POSSIBLE FLAVOPROTEIN ,1,1,True,-0.5252870904481763,0.6259801523931365,-0.018009686850420738,0.9785377748447923,0.5072774035977556,,9.87708634221699,11.3,NE,NE
Rv2251,-,POSSIBLE FLAVOPROTEIN ,9,9,True,0.04489511189963563,0.9098688755871742,-0.0071732327509332955,0.9737602491169142,-0.05206834465056893,0.7458704731917769,33.42445836880037,64.6222222222222,NE,NE
Rv2252,-,diacylglycerol kinase ,18,16,True,-0.6983730254380636,0.0004341049303111515,-0.41277539714206557,0.0012878118480952373,0.285597628295998,1.2480102874861024e-05,14.862333246482564,23.41111111111111,GD,NE
Rv2253,-,Possible secreted unknown protein ,12,11,True,-0.19347173984701502,0.5255304991241335,-0.17441855330583395,0.31680421487928934,0.019053186541181072,0.8819145478309358,48.97980193589851,84.24166666666667,NE,NE
Rv2254c,-,Probable integral membrane protein ,6,6,True,-0.3987051379757346,0.3369828065608232,0.1703840634204071,0.5032778922300991,0.5690892013961417,0.01233449561083758,42.54331310358864,42.583333333333336,NE,NE
Rv2255c,-,hypothetical protein Rv2255c ,2,2,True,0.42705957301399766,0.5738410602921556,0.5451275724289768,0.19235461948614366,0.11806799941497914,0.8906755513280521,113.79161319478142,148.55,NE,NE
Rv2256c,-,hypothetical protein Rv2256c ,7,7,True,-0.04079765408321289,0.9284347511192769,-0.16679244775879137,0.4792226349103787,-0.12599479367557848,0.5111389033110836,83.62014940050496,48.42857142857144,NE,NE
Rv2257c,-,hypothetical protein Rv2257c ,10,10,True,0.2752971669237728,0.3940151850771909,0.22576988934313302,0.23045997694044962,-0.049527277580639795,0.7316984893263043,119.55441560733198,122.47999999999998,NE,NE
Rv2258c,-,Possible transcriptional regulatory protein ,15,15,True,0.5624767155892173,0.01455679696652831,0.371539018064376,0.009378217717024307,-0.1909376975248413,0.011490475922169412,217.9296466439028,234.0266666666667,GA,NE
Rv2259,adhE2,Probable zinc-dependent alcohol dehydrogenase AdhE2 ,14,14,True,-0.009459064955004363,0.975820817284565,0.0704523911514466,0.6838497311901739,0.07991145610645095,0.3717013367453244,52.78973073012494,69.46428571428571,NE,NE
Rv2260,-,hypothetical protein Rv2260 ,6,6,True,-0.32200445126738947,0.44850320727444665,-0.21246800401536345,0.39442916636002584,0.10953644725202602,0.644017525335792,35.602697626802666,36.916666666666664,NE,NE
Rv2261c,-,hypothetical protein Rv2261c ,7,7,True,0.30618670273307946,0.43487097167293637,0.1644768160974507,0.4838382799912712,-0.14170988663562875,0.4541553284424188,102.25608989414472,123.38571428571427,NE,NE
