#Command: python3 Fitness_Esimation.py H37RvBD1_TTN.csv H37RvBD1_hmm_np.csv H37RvBD1.pickle H37RvBD1.prot_table H37RvBD1_Gumbel_predictions.txt
#Gumbel/Bernoulli Calls: Calls from the Gumbel Analysis. Genes found to be significant through Bernoulli when all sites have 0 insertions are labeled EB
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are determined to be ES and those labeled EB by Gumbel are determined to be ESB
#Gene+TTN Summary: 315ES 54ESB 731GD 1036GA 1845NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States,Gumbel Call
Rv1617,pykA,pyruvate kinase ,14,10,True,-1.2587086257219118,3.7867091358347676e-10,-1.2472020396929484,3.8720271499696854e-20,0.011506586028963373,0.9182261557211386,21.74991548986197,4.8428571428571425,GD,GD,NE
Rv1618,tesB1,Probable acyl-CoA thioesterase II tesB1 ,19,19,True,0.5224618251487145,0.00585519243011729,0.47550255142734704,0.00012589399788574801,-0.04695927372136749,0.49689479197917774,105.09661094938974,158.2526315789474,GA,NE,NE
Rv1619,-,hypothetical protein Rv1619 ,23,20,True,-0.47723391631724377,0.005604766633325569,-0.2775562599628993,0.016812700881739702,0.19967765635434448,3.858532468822014e-05,16.88430386897977,38.582608695652176,GD,NE,NE
Rv1620c,cydC,PROBABLE 'COMPONENT LINKED WITH THE ASSEMBLY OF CYTOCHROME' TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER CYDC ,19,16,True,-0.5201305473870083,0.006120335362802415,-0.4797157453252075,0.00010987854755866057,0.04041480206180076,0.5693449956470125,29.78836681852471,45.96315789473684,GD,NE,NE
Rv1621c,cydD,PROBABLE 'COMPONENT LINKED WITH THE ASSEMBLY OF CYTOCHROME' TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER CYDD ,20,19,True,0.14553700169251843,0.4836310166661225,0.20082739709954628,0.11530373091227099,0.05529039540702785,0.37656459907676704,89.03288424727694,106.13499999999999,NE,NE,NE
Rv1622c,cydB,Probable integral membrane cytochrome D ubiquinol oxidase (subunit II) cydB (Cytochrome BD-I oxidase subunit II) ,22,21,True,-0.01541695774105382,0.9444067509598443,-0.026060958984450978,0.8500141781745735,-0.010644001243397158,0.8783463987393907,56.65852060461205,66.42272727272727,NE,NE,NE
Rv1623c,cydA,Probable integral membrane cytochrome D ubiquinol oxidase (subunit I) cydA (Cytochrome BD-I oxidase subunit I) ,23,22,True,0.39878615163066966,0.023547617788724842,0.4959268371658259,8.260677708628405e-06,0.09714068553515626,0.044578205641192824,133.0687066599619,190.795652173913,GA,NE,NE
Rv1624c,-,Probable conserved membrane protein ,5,5,True,0.3977029684839485,0.326311763045921,0.5280723958847802,0.035491145730740095,0.13036942740083168,0.6565781768941201,88.56126224256266,119.18000000000002,GA,NE,NE
Rv1625c,cya,MEMBRANE-ANCHORED ADENYLYL CYCLASE CYA (ATP PYROPHOSPHATE-LYASE) (ADENYLATE CYCLASE) ,31,31,True,0.5265494514489142,0.00023636272863498823,0.4603185169906042,1.340287353012261e-06,-0.06623093445830996,0.06444710952266755,178.72977966872557,195.19032258064516,GA,NE,U
Rv1626,-,Probable two-component system transcriptional regulator ,5,5,True,0.3333103329955552,0.41850863279665923,0.003113291620973596,0.9922436746165462,-0.3301970413745816,0.20780955908416862,96.71804589310463,71.94,NE,NE,NE
Rv1627c,-,lipid-transfer protein ,20,18,True,-0.22650061163710755,0.2602900430754855,-0.05199783711071924,0.7156627493072175,0.17450277452638832,0.0016711178369979548,34.23827670189458,56.31499999999998,NE,NE,NE
Rv1628c,-,hypothetical protein Rv1628c ,7,7,True,0.2368784106801694,0.5020928131209978,0.2070888430590437,0.3529746665618317,-0.029789567621125695,0.8933288076314981,174.68246728793707,182.9,NE,NE,NE
Rv1629,polA,DNA polymerase I ,42,19,False,,,,,,,,10.564285714285713,ES,ESD,E
Rv1630,rpsA,30S ribosomal protein S1 ,18,4,True,-1.7763839562470842,4.1108848869702188e-25,-1.9711755330135836,5.078144533788616e-63,-0.19479157676649939,0.0018138044051078707,0.0558725739543038,0.05555555555555555,GD,ES,NE
Rv1631,coaE,dephospho-CoA kinase/unknown domain fusion protein ,12,3,False,,,,,,,,2.2416666666666667,ES,GD,E
Rv1632c,-,hypothetical protein Rv1632c ,11,11,True,0.55629901563949,0.02930533974504842,0.2879984026142051,0.09267415476126176,-0.2683006130252849,0.012800598005930756,148.79185714427257,152.36363636363637,NE,NE,NE
Rv1633,uvrB,excinuclease ABC subunit B ,38,37,True,0.3841727840699946,0.004006123263882261,0.14515000719834997,0.11683738151622985,-0.23902277687164464,2.1454309800188834e-14,162.4325676770055,147.53157894736842,NE,NE,NE
Rv1634,-,Possible drug efflux membrane protein ,32,32,True,0.625298018873363,5.331074098043491e-06,0.4665287728215358,5.91454102213297e-07,-0.15876924605182718,2.9819402885390177e-06,178.00217052721024,226.29687499999997,GA,GA,U
Rv1635c,-,Probable conserved transmembrane protein ,33,33,True,0.5119887340503916,0.0002249201869802857,0.3703273891424757,8.026340864988112e-05,-0.14166134490791588,1.3313494947613123e-05,180.97643709298845,182.66363636363636,GA,NE,U
Rv1636,TB15.3,IRON-REGULATED CONSERVED HYPOTHETICAL PROTEIN TB15.3 ,10,1,False,,,,,,,,8.15,ES,ES,E
Rv1637c,-,hypothetical protein Rv1637c ,14,14,True,0.2318611590965653,0.33891031732576826,0.16734128589093328,0.28391036643494205,-0.06451987320563202,0.49359410510302265,139.58142715568448,171.7357142857143,NE,NE,NE
Rv1638,uvrA,excinuclease ABC subunit A ,39,39,True,0.07335322299035231,0.6283760754201252,-0.04113003214712232,0.6852286262639065,-0.11448325513747462,2.289543165273016e-05,79.43553087024338,76.21794871794873,NE,NE,U
Rv1638A,-,hypothetical protein Rv1638A ,5,4,True,-0.48090477404046256,0.22983351938309207,0.0006974914584101355,0.9982892022590822,0.4816022654988727,0.07191874558444343,17.509775700793337,28.9,NE,NE,NE
Rv1639c,-,hypothetical protein Rv1639c ,19,18,True,-0.08935813500735847,0.6871668590274442,0.007308300758183142,0.963873897744905,0.09666643576554161,0.10982511509646392,60.4743436306235,82.34210526315788,NE,NE,NE
Rv1640c,lysS,lysyl-tRNA synthetase ,66,64,True,0.16500810979340624,0.12831951085884719,0.16751555709096871,0.014513521625201564,0.0025074472975624706,0.9152888069295545,75.81755989364785,101.23333333333335,GA,NE,NE
Rv1641,infC,translation initiation factor IF-3 ,12,3,False,,,,,,,,14.525,ES,ES,E
Rv1642,rpmI,50S ribosomal protein L35 ,1,0,True,-1.8137432514175544,0.03220909289141389,-0.40169595434532585,0.5065844022817255,1.4120472970722286,,5.743707340682259,0.0,NE,Uncertain,S
Rv1643,rplT,50S ribosomal protein L20 ,8,1,False,,,,,,,,0.0625,ES,ES,E
Rv1644,tsnR,Possible 23S rRNA methyltransferase tsnR ,11,11,True,0.634982367375559,0.011605228137371854,0.4808121799213129,0.003702263414824025,-0.1541701874542461,0.1570615637151309,215.42721420045717,247.47272727272727,GA,GA,NE
Rv1645c,-,hypothetical protein Rv1645c ,24,24,True,0.6497584287418876,5.3674971734937696e-05,0.5857990895459939,4.737518188398403e-08,-0.0639593391958937,0.18926608754083324,222.91107953214532,248.1875,GA,GA,U
Rv1646,PE17,PE FAMILY PROTEIN ,20,19,True,0.40820203112254205,0.031143377443489637,0.5581246470806245,2.6006858195930995e-06,0.14992261595808243,0.006812287215566684,102.56637765684563,158.745,GA,NE,NE
Rv1647,-,hypothetical protein Rv1647 ,12,12,True,0.4588216925733307,0.0651531798888641,0.3855956485856603,0.016460904296325296,-0.07322604398767041,0.5098399450413146,115.72572154915014,151.5583333333333,GA,NE,NE
Rv1648,-,Probable transmembrane protein ,14,14,True,0.5688202101553562,0.01066185090576734,0.5646552166746321,9.105575283741884e-05,-0.004164993480724077,0.9715774669038129,120.87961027474012,184.07142857142858,GA,NE,NE
Rv1649,pheS,phenylalanyl-tRNA synthetase subunit alpha ,13,0,False,,,,,,,,0.0,ESB,ES,EB
Rv1650,pheT,phenylalanyl-tRNA synthetase subunit beta ,37,3,False,,,,,,,,0.02972972972972973,ES,ES,E
Rv1651c,PE_PGRS30,PE-PGRS FAMILY PROTEIN ,55,52,True,0.09049933196546169,0.47155576691923456,0.3097640351289068,1.819692486700426e-05,0.21926470316344515,0.0,66.55365051047742,111.71636363636362,GA,NE,NE
Rv1652,argC,N-acetyl-gamma-glutamyl-phosphate reductase ,15,1,False,,,,,,,,0.006666666666666667,ES,ES,E
Rv1653,argJ,bifunctional ornithine acetyltransferase/N-acetylglutamate synthase protein ,5,3,True,-1.181097614542844,0.0011035710283586917,-1.2945022151939278,3.351327992440349e-08,-0.11340460065108382,0.702368840255796,18.85843432646933,12.540000000000001,GD,ES,U
Rv1654,argB,acetylglutamate kinase ,4,0,False,,,,,,,,0.0,ESB,ES,EB
Rv1655,argD,acetylornithine aminotransferase ,10,0,False,,,,,,,,0.0,ESB,ES,EB
Rv1656,argF,ornithine carbamoyltransferase ,5,0,False,,,,,,,,0.0,ESB,ES,EB
Rv1657,argR,arginine repressor ,4,4,True,-0.342231698071998,0.4618773279349899,-0.26396427536869144,0.3711094861775074,0.07826742270330656,0.839564716705049,67.49072921762061,73.10000000000001,NE,NE,S
Rv1658,argG,argininosuccinate synthase ,18,2,False,,,,,,,,0.03888888888888889,ES,ES,E
Rv1659,argH,argininosuccinate lyase ,8,0,False,,,,,,,,0.0,ESB,ES,EB
Rv1660,pks10,Possible chalcone synthase pks10 ,11,11,True,0.39030407176349113,0.1425854898268652,0.4635282966419352,0.0052352236935387705,0.07322422487844404,0.5525904454843406,49.3573347064123,90.99090909090908,GA,NE,NE
Rv1661,pks7,Probable polyketide synthase pks7 ,82,57,True,-0.8998883742206151,3.1570361084527346e-29,-0.6968033446552395,4.165811833715284e-36,0.20308502956537555,0.0,15.182057656714697,19.139024390243897,GD,NE,NE
Rv1662,pks8,Probable polyketide synthase pks8 ,67,49,True,-0.8903730333466112,1.8499551035224405e-23,-0.8673826818277981,1.6067980584937206e-45,0.022990351518813124,0.18059455272773467,11.356727681950236,13.77910447761194,GD,NE,NE
Rv1663,pks17,Probable polyketide synthase pks17 ,19,17,True,-0.4885118775911305,0.01064165993803847,-0.6375223689771772,1.4814533174076577e-07,-0.14901049138604666,0.011121384124239497,51.87783572787291,51.463157894736845,GD,NE,NE
Rv1664,pks9,Probable polyketide synthase pks9 ,47,44,True,-0.43129450241317174,0.00020650386158052388,-0.4025943070630957,1.6572014141801043e-07,0.028700195350076063,0.2535604419297646,20.570881895012768,25.953191489361707,GD,NE,NE
Rv1665,pks11,Possible chalcone synthase pks11 ,12,12,True,0.3408016769651659,0.18463671201716012,0.3408626857771437,0.035517541241434955,6.1008811977791844e-05,0.9998026567486221,65.0132953391622,102.30833333333332,GA,NE,NE
Rv1666c,cyp139,Probable cytochrome P450 139 CYP139 ,21,20,True,0.1579062660626397,0.434514160884783,0.030904394337373794,0.8259871050088344,-0.1270018717252659,0.016174429026092542,112.29634623424755,112.22857142857146,NE,NE,NE
Rv1667c,-,PROBABLE SECOND PART OF MACROLIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER ,10,10,True,0.37115467486497433,0.18730577566985715,0.44364345551567214,0.011374707418487477,0.0724887806506978,0.5985339011197952,114.68642682730338,137.78,GA,NE,NE
Rv1668c,-,PROBABLE FIRST PART OF MACROLIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER ,15,14,True,-0.0840708905456093,0.7396715811962898,0.15385402331539408,0.309249019530899,0.2379249138610034,0.0019433751844884779,43.684615697468416,74.74,NE,NE,NE
Rv1669,-,hypothetical protein Rv1669 ,9,9,True,-0.06552022960784012,0.8460480131173346,-0.15118983394258634,0.4484252295364834,-0.08566960433474621,0.5748843395737934,58.299010811047964,48.63333333333334,NE,NE,NE
Rv1670,-,hypothetical protein Rv1670 ,11,11,True,0.2193566167140184,0.4315061086254173,0.16360828382085088,0.358458984010176,-0.055748332893167524,0.6691293425480146,61.955785678226555,86.84545454545456,NE,NE,NE
Rv1671,-,PROBABLE MEMBRANE PROTEIN ,16,14,True,-0.42719818174913493,0.0453510715712077,-0.59258873661935,9.633365453129953e-06,-0.16539055487021503,0.019622307374783234,42.32333734454936,49.3375,GD,NE,NE
Rv1672c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN ,22,21,True,0.007775909074337241,0.9735477030018732,-0.16039696218963456,0.190336107546604,-0.1681728712639718,0.0007876354981462292,60.327206442158534,65.31363636363636,NE,NE,NE
Rv1673c,-,hypothetical protein Rv1673c ,16,16,True,0.013877850444550067,0.9574741384776322,0.051453690549443175,0.7465197636745174,0.03757584010489311,0.6740197873121978,49.4856901367873,62.806250000000006,NE,NE,NE
Rv1674c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,10,9,True,-0.17292306471782493,0.5615674347419763,-0.5933574766964181,0.0005671813732208941,-0.4204344119785932,0.000927701326778171,80.07778325750976,81.72,GD,NE,NE
Rv1675c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,11,11,True,0.1721031606095667,0.5434182560466557,0.1603045237372306,0.36897629695857376,-0.011798636872336121,0.9344787576241981,67.2011907097919,89.90909090909092,NE,NE,NE
Rv1676,-,hypothetical protein Rv1676 ,10,9,True,-0.44006622613239166,0.11287310862772353,-0.3864164042309297,0.029170266090457888,0.05364982190146195,0.7115132789814792,22.266214504506394,24.470000000000006,GD,NE,NE
Rv1677,dsbF,PROBABLE CONSERVED LIPOPROTEIN DSBF ,12,11,True,-0.5772916368650897,0.01712378472935101,-0.35318782869931903,0.028842568673338783,0.22410380816577063,0.021315168159610546,14.229029390938038,18.625,GD,NE,NE
Rv1678,-,PROBABLE INTEGRAL MEMBRANE PROTEIN ,10,10,True,-0.024172527108611473,0.9409159279088343,-0.13537567984255894,0.47701168932210253,-0.11120315273394746,0.3848397165078823,40.226329936164255,63.410000000000004,NE,NE,NE
Rv1679,fadE16,POSSIBLE ACYL-CoA DEHYDROGENASE FADE16 ,11,9,True,-0.34053929196290594,0.20592024121180244,-0.38389499408849426,0.022539483082157252,-0.043355702125588313,0.7432939468469456,19.6738342668321,28.581818181818186,GD,NE,NE
Rv1680,-,hypothetical protein Rv1680 ,16,14,True,-0.41120740932286787,0.055159562560133525,-0.47759460536591425,0.0004430194782791341,-0.06638719604304638,0.4049936220316636,28.509519727634455,29.543750000000003,GD,NE,NE
Rv1681,moeX,POSSIBLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEX ,16,15,True,0.11378562239077643,0.6308731594159614,0.02875210966641152,0.8610368866744682,-0.0850335127243649,0.26017848603981114,74.05440221816627,104.65625,NE,NE,NE
Rv1682,-,Probable coiled-coil structural protein ,16,16,True,0.14749708596712188,0.5287712084887468,0.19007433174352373,0.18555670166177854,0.042577245776401845,0.6227615552109486,53.31571143594722,85.34375,NE,NE,NE
Rv1683,-,acyl-CoA synthetase ,41,31,True,-0.9619695678806878,6.168505337325641e-17,-0.8991126121827423,3.1050578439929502e-30,0.06285695569794547,0.01651107775768552,11.763743623650166,12.951219512195122,GD,NE,NE
Rv1684,-,hypothetical protein Rv1684 ,4,2,True,-1.7186904409896437,1.0253634070016305e-05,-1.6067994382487318,6.809763494177206e-10,0.1118910027409119,0.7674131539125111,0.08384229511115095,0.15,GD,GD,S
Rv1685c,-,hypothetical protein Rv1685c ,7,6,True,-0.7372625558687244,0.020549319262513317,-0.7707875503226911,0.00016384466071722611,-0.03352499445396673,0.8797443262210047,8.982900877678905,10.642857142857142,GD,NE,NE
Rv1686c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER ,14,12,True,-0.5534254833340918,0.013069772967963798,-0.4477992498939635,0.0022334772080642475,0.10562623344012828,0.21714376426409984,15.924129250989226,29.407142857142862,GD,NE,NE
Rv1687c,-,PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER ,12,10,True,-0.2934162769509072,0.25863020862368113,-0.3734569975839604,0.02049787703526935,-0.08004072063305318,0.4624395597171655,50.3929481661683,52.083333333333336,GD,NE,NE
Rv1688,mpg,3-methyladenine DNA glycosylase ,9,8,True,0.0452177153933375,0.8935885914756885,-0.14641846433701158,0.46527511393030413,-0.19163617973034908,0.15641060471844842,62.26068315608445,73.13333333333333,NE,NE,NE
Rv1689,tyrS,tyrosyl-tRNA synthetase ,20,1,False,,,,,,,,0.025,ES,ES,E
Rv1690,lprJ,PROBABLE LIPOPROTEIN LPRJ ,8,8,True,-0.35293221690586646,0.2669661493154132,-0.3565323054600795,0.07469959570131525,-0.0036000885542130656,0.9860080505234137,29.84842810408832,30.512500000000003,NE,NE,NE
Rv1691,-,hypothetical protein Rv1691 ,11,10,True,-0.5588245290741666,0.028592152356862754,-0.5833721387094215,0.00036558884399320185,-0.02454760963525493,0.8571979396689827,25.14428779979568,24.5,GD,NE,NE
Rv1692,-,PROBABLE PHOSPHATASE ,12,12,True,0.026002584668065046,0.9304894610620789,0.22479682891829425,0.17411783179097695,0.1987942442502292,0.040430028614843426,42.83551405660298,86.60000000000001,NE,NE,NE
Rv1693,-,hypothetical protein Rv1693 ,1,1,True,0.47584570112504604,0.6167215357816439,0.24016869503264604,0.7066426431934645,-0.2356770060924,,46.25611915441626,96.9,NE,Uncertain,S
Rv1694,tlyA,CYTOTOXIN|HAEMOLYSIN HOMOLOGUE TLYA ,11,8,True,-0.7069246968713019,0.00442135809236874,-0.5189267825102546,0.001646801042521843,0.1879979143610473,0.078268627410043,22.31070062604937,25.94545454545455,GD,NE,NE
Rv1695,ppnK,inorganic polyphosphate/ATP-NAD kinase ,8,1,False,,,,,,,,1.8625,ES,ES,E
Rv1696,recN,PROBABLE DNA REPAIR PROTEIN RECN (RECOMBINATION PROTEIN N) ,22,20,True,-0.4176807132643047,0.020050829563316604,-0.41008473593926675,0.0004010077399739024,0.0075959773250379725,0.9149640147500783,21.552747571993763,32.98181818181819,GD,NE,NE
Rv1697,-,hypothetical protein Rv1697 ,18,4,False,,,,,,,,2.788888888888889,ES,ES,E
Rv1698,-,hypothetical protein Rv1698 ,14,12,True,-0.4392019271557872,0.05528421597967337,-0.34411652559131334,0.0210687245808185,0.09508540156447387,0.27461773506436654,25.287542296959803,40.44285714285714,GD,NE,NE
Rv1699,pyrG,CTP synthetase ,37,2,True,-1.7577464404092737,5.300791140043963e-50,-1.655124694695381,9.242724749592722e-91,0.10262174571389271,0.0003227346207963083,0.3229814233201003,0.7972972972972973,GD,ES,U
Rv1700,-,hypothetical protein Rv1700 ,11,10,True,-0.5425244338605341,0.0338473329833085,-0.5293042676526725,0.0013109917423223673,0.013220166207861594,0.9281326253917171,17.18441063797334,25.072727272727278,GD,NE,NE
Rv1701,xerD,site-specific tyrosine recombinase XerD ,15,15,True,-0.4553227866417416,0.03802508211792217,-0.5457277942267381,9.105575283741884e-05,-0.09040500758499653,0.26321972396162546,24.045003334192632,25.253333333333334,GD,NE,NE
Rv1702c,-,hypothetical protein Rv1702c ,24,23,True,-0.051575730350878465,0.8004023770897206,-0.08910399188275622,0.46844311261222243,-0.03752826153187776,0.4904234867221999,88.65550220181758,91.29583333333333,NE,ESD,NE
Rv1703c,-,Probable catechol-o-methyltransferase ,15,14,True,0.259447100395741,0.2636870769333796,0.06728477872809085,0.6804175964452988,-0.19216232166765013,0.011390198574932427,164.84823376192728,160.09333333333333,NE,NE,NE
Rv1704c,cycA,PROBABLE D-SERINE/ALANINE/GLYCINE TRANSPORTER PROTEIN CYCA ,21,21,True,0.3542764559704136,0.058816725646687454,0.19509907181979727,0.11683738151622985,-0.1591773841506163,0.002429416872035833,156.3927556835975,123.81428571428572,NE,NE,U
Rv1705c,PPE22,PPE FAMILY PROTEIN ,27,24,True,0.01125360747833086,0.9559380706749768,0.16232557604649064,0.1397176117644571,0.1510719685681598,0.00017178875766508522,89.29854814935504,112.22222222222224,NE,NE,NE
Rv1706c,PPE23,PPE FAMILY PROTEIN ,21,21,True,0.380195404397451,0.04050545240670082,0.3865477911981373,0.001179524770442712,0.006352386800686338,0.9329338293429439,154.73538966252428,219.7285714285714,GA,NE,U
Rv1706A,-,hypothetical protein Rv1706A ,2,2,True,-0.4718596207048918,0.47322184977945747,-0.28759089478312144,0.5015251576087372,0.18426872592177035,0.8290860391472827,49.136549674186384,35.85,NE,NE,S
Rv1707,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,22,21,True,0.29005125402843085,0.12117751355621145,0.3162006448249831,0.007248740304623518,0.026149390796552263,0.6860977146546242,108.87681215110966,126.91363636363639,GA,NE,NE
Rv1708,-,PUTATIVE INITIATION INHIBITOR PROTEIN ,19,8,True,-1.475609243008803,2.0593384368413403e-18,-1.3829660559975594,4.470608942581544e-33,0.09264318701124363,0.12807991140400207,6.677573714483467,4.6684210526315795,GD,ES,NE
Rv1709,-,hypothetical protein Rv1709 ,11,11,True,0.1000991448819473,0.7346782014840987,0.09286858638458284,0.6212891933834138,-0.007230558497364453,0.9621357418535447,46.30800394714344,58.67272727272728,NE,NE,NE
Rv1710,-,hypothetical protein Rv1710 ,15,12,True,-0.43539962442925323,0.04862607646436326,-0.40085141359979026,0.004808865470380232,0.034548210829462966,0.7194448028850616,44.452767075603255,42.41333333333334,GD,NE,NE
